id,Date,Ensemble,Licence,Ensemble Area,EID,Transmitter Area,Site,Freq.,Block,TII Main Id (Hex),TII Sub Id (Hex),Serv Label1 ,SId 1 (Hex),LSN 1 (Hex),Serv Label2 ,SId 2 (Hex),LSN 2 (Hex),Serv Label3 ,SId 3 (Hex),LSN 3 (Hex),Serv Label4 ,SId 4 (Hex),LSN 4 (Hex),Serv Label5 ,SId 5 (Hex),LSN 5 (Hex),Serv Label6 ,SId 6 (Hex),LSN 6 (Hex),Serv Label7 ,SId 7 (Hex),LSN 7 (Hex),Serv Label8 ,SId 8 (Hex),LSN 8 (Hex),Serv Label9 ,SId 9 (Hex),LSN 9 (Hex),Serv Label10 ,SId 10 (Hex),LSN 10 (Hex),Serv Label11 ,SId 11 (Hex),LSN 11 (Hex),Serv Label12 ,SId 12 (Hex),LSN 12 (Hex),Serv Label13 ,SId 13 (Hex),LSN 13 (Hex),Serv Label14 ,SId 14 (Hex),LSN 14 (Hex),Serv Label15 ,SId 15 (Hex),LSN 15 (Hex),Serv Label16 ,SId 16 (Hex),LSN 16 (Hex),Serv Label17 ,SId 17 (Hex),LSN 17 (Hex),Serv Label18 ,SId 18 (Hex),LSN 18 (Hex),Serv Label19 ,SId 19 (Hex),LSN 19 (Hex),Serv Label20 ,SId 20 (Hex),LSN 20 (Hex),Serv Label21 ,SId 21 (Hex),LSN 21 (Hex),Serv Label22 ,SId 22 (Hex),LSN 22 (Hex),Serv Label23 ,SId 23 (Hex),LSN 23 (Hex),Serv Label24 ,SId 24 (Hex),LSN 24 (Hex),Serv Label25 ,SId 25 (Hex),LSN 25 (Hex),Serv Label26 ,SId 26 (Hex),LSN 26 (Hex),Serv Label27 ,SId 27 (Hex),LSN 27 (Hex),Serv Label28 ,SId 28 (Hex),LSN 28 (Hex),Serv Label29 ,SId 29 (Hex),LSN 29 (Hex),Serv Label30 ,SId 30 (Hex),LSN 30 (Hex),Serv Label31 ,SId 31 (Hex),LSN 31 (Hex),Serv Label32 ,SId 32 (Hex),LSN 32 (Hex),Data Serv Label1,Data SId 1 (Hex),Data Serv Label2,Data SId 2 (Hex),Data Serv Label3,Data SId 3 (Hex),Data Serv Label4,Data SId 4 (Hex),Data Serv Label5,Data SId 5 (Hex),Data Serv Label6,Data SId 6 (Hex),Data Serv Label7,Data SId 7 (Hex),Data Serv Label8,Data SId 8 (Hex),Data Serv Label9,Data SId 9 (Hex),Data Serv Label10,Data SId 10 (Hex),Data Serv Label11,Data SId 11 (Hex),Data Serv Label12,Data SId 12 (Hex),Data Serv Label13,Data SId 13 (Hex),Data Serv Label14,Data SId 14 (Hex),Data Serv Label15,Data SId 15 (Hex)
746342,17/04/2013,NE Wales W Chesh,DL000049,NEWales & WestCheshire,C1B3,North East Wales & West Cheshire,St Johns Beacon,215.072,10D,29,8,BBC Radio Wales,C738,,BBC Radio Cymru,C73B,,Dragon Radio,C4D7,,Capital NW,C373,194 1C4,Dee on DAB,C2CF,,Nation Radio,C5DD,1AC 1D7,Sandgrounder,C1D9,,Love80sLpool,C0DA,,CountryLineRadio,CCC4,,Zest Liverpool,C7DB,,Happy Radio UK,C2C0,1EF,Fun Kids Junior,C7E9,,88.3 CENTREFORCE,C6E3,,Liverpool Live,CEEC,,BBC R Cymru 2,CB3B,,In Demand Radio,C5ED,,Easy Radio,C784,,Heart Nrth Wales,C2DF,,Tomorrowland OWR,C2C3,,Hope Radio,C2E9,,Juice Radio,C7C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fun Kids,C5D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746343,12/03/2013,NE Wales W Chesh,DL000049,NEWales & WestCheshire,C1B3,North East Wales & West Cheshire,Wrexham Rhos,215.072,10D,29,6,BBC Radio Wales,C738,,BBC Radio Cymru,C73B,,Dragon Radio,C4D7,,Capital NW,C373,194 1C4,Dee on DAB,C2CF,,Nation Radio,C5DD,1AC 1D7,Sandgrounder,C1D9,,Love80sLpool,C0DA,,CountryLineRadio,CCC4,,Zest Liverpool,C7DB,,Happy Radio UK,C2C0,1EF,Fun Kids Junior,C7E9,,88.3 CENTREFORCE,C6E3,,Liverpool Live,CEEC,,BBC R Cymru 2,CB3B,,In Demand Radio,C5ED,,Easy Radio,C784,,Heart Nrth Wales,C2DF,,Tomorrowland OWR,C2C3,,Hope Radio,C2E9,,Juice Radio,C7C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fun Kids,C5D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746344,23/06/2022,Newcastle and Gateshead small-scale,DS103932,Newcastle & Gateshead,C1D2,Newcastle and Gateshead,Blakelaw,195.936,8A,,,Radio Tyneside,C053,,45 Radio,CFDD,,Sun FM Radio,C5F2,,Ambron Radio,C5F3,,DurhamOnAir,C1F2,,Frisk Radio,C2F2,,Pride Radio,C3F3,,Spice Radio,C8F3,,Panjab Radio,CED8,,Tomorrowland,C2C3,,Dance Revolution,CFF1,,Gorgeous Radio,C7DE,,Together Radio,C6F2,,Angel Radio,CDC2,,The Toon,C1F6,,News Radio,C1DA,,Panacea,C4C4,,Memory Lane,C4F3,,Nova Radio NE,C691,,GR8British,C8F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746345,23/06/2022,Newcastle and Gateshead small-scale,DS103932,Newcastle & Gateshead,C1D2,Newcastle and Gateshead,Gateshead - QE Hospital,195.936,8A,,,Radio Tyneside,C053,,45 Radio,CFDD,,Sun FM Radio,C5F2,,Ambron Radio,C5F3,,DurhamOnAir,C1F2,,Frisk Radio,C2F2,,Pride Radio,C3F3,,Spice Radio,C8F3,,Panjab Radio,CED8,,Tomorrowland,C2C3,,Dance Revolution,CFF1,,Gorgeous Radio,C7DE,,Together Radio,C6F2,,Angel Radio,CDC2,,The Toon,C1F6,,News Radio,C1DA,,Panacea,C4C4,,Memory Lane,C4F3,,Nova Radio NE,C691,,GR8British,C8F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746346,29/11/2016,Norfolk,DL000038,Norfolk,C1A7,Caister,Caister Ormesby Road,211.648,10B,33,0C,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746347,27/08/2015,Norfolk,DL000038,Norfolk,C1A7,West Norfolk,Daffy Green,211.648,10B,33,10,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746348,08/09/2015,Norfolk,DL000038,Norfolk,C1A7,Great Yarmouth,GREAT YARMOUTH,211.648,10B,33,3,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746349,06/10/2016,Norfolk,DL000038,Norfolk,C1A7,Hickling,Hickling Stubb Rd,211.648,10B,33,0B,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746350,16/03/2016,Norfolk,DL000038,Norfolk,C1A7,DISS,Mendlesham,211.648,10B,33,17,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746351,27/08/2015,Norfolk,DL000038,Norfolk,C1A7,North Walsham,North Walsham,211.648,10B,33,0A,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746352,29/03/2016,Norfolk,DL000038,Norfolk,C1A7,Norwich,NORWICH CENTRAL,211.648,10B,33,16,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746353,30/09/2015,Norfolk,DL000038,Norfolk,C1A7,Lowestoft,Oulton,211.648,10B,33,1,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746354,08/09/2015,Norfolk,DL000038,Norfolk,C1A7,Norwich,Stoke Holy Cross,211.648,10B,33,2,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746355,22/09/2015,Norfolk,DL000038,Norfolk,C1A7,Thetford,Thetford DAB,211.648,10B,33,6,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746356,08/09/2015,Norfolk,DL000038,Norfolk,C1A7,Cromer,WEST RUNTON,211.648,10B,33,7,Heart Norfolk,C36C,197 1CE,Smooth Norfolk,C9D2,1B7 1B8 1B9,Capital UK,C47F,196 1A9 1C9,Smooth Country,CDE9,,BBCRadioNorfolk,C931,,HITS RADIO UK,C9E2,1E2 1E4,Grt Hits Norfolk,CBE5,1E6 1E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPG Norwich,E1C000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746357,11/11/2021,North and West Cumbria,DL104383,North and West Cumbria,C1C3,Workington & Cockermouth,Broughton Moor,218.64,11B,7,0F,BBC Cumbria,C837,,CFM,C9B3,202,Absolute Country,CCE7,,Absolute C Rock,C7C9,,Magic Soul,C3D9,,Hits Radio Pride,CAEC,,Greatest Hits UK,C5F1,,Scala,CDE6,,Jazz FM,CAD7,,Planet Rock,C7D7,,Mellow Magic,C5D5,,Absolute 80s,C8D8,,Absolute 90s,CAC2,,Magic Musicals,CAEA,,Magic Chilled,CEE6,,Absolute 20s,CDF1,,Kiss Bliss,CDF2,,Kiss Dance,CDF3,,Kiss Garage,CDF4,,Magic Movies,CDF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746358,11/11/2021,North and West Cumbria,DL104383,North and West Cumbria,C1C3,Carlisle,Caldbeck,218.64,11B,7,9,BBC Cumbria,C837,,CFM,C9B3,202,Absolute Country,CCE7,,Absolute C Rock,C7C9,,Magic Soul,C3D9,,Hits Radio Pride,CAEC,,Greatest Hits UK,C5F1,,Scala,CDE6,,Jazz FM,CAD7,,Planet Rock,C7D7,,Mellow Magic,C5D5,,Absolute 80s,C8D8,,Absolute 90s,CAC2,,Magic Musicals,CAEA,,Magic Chilled,CEE6,,Absolute 20s,CDF1,,Kiss Bliss,CDF2,,Kiss Dance,CDF3,,Kiss Garage,CDF4,,Magic Movies,CDF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746359,01/11/2021,North and West Cumbria,DL104383,North and West Cumbria,C1C3,Keswick,KESWICK,218.64,11B,7,0A,BBC Cumbria,C837,,CFM,C9B3,202,Absolute Country,CCE7,,Absolute C Rock,C7C9,,Magic Soul,C3D9,,Hits Radio Pride,CAEC,,Greatest Hits UK,C5F1,,Scala,CDE6,,Jazz FM,CAD7,,Planet Rock,C7D7,,Mellow Magic,C5D5,,Absolute 80s,C8D8,,Absolute 90s,CAC2,,Magic Musicals,CAEA,,Magic Chilled,CEE6,,Absolute 20s,CDF1,,Kiss Bliss,CDF2,,Kiss Dance,CDF3,,Kiss Garage,CDF4,,Magic Movies,CDF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746360,01/11/2021,North and West Cumbria,DL104383,North and West Cumbria,C1C3,Penrith,Penrith - Beacon Hill,218.64,11B,7,6,BBC Cumbria,C837,,CFM,C9B3,202,Absolute Country,CCE7,,Absolute C Rock,C7C9,,Magic Soul,C3D9,,Hits Radio Pride,CAEC,,Greatest Hits UK,C5F1,,Scala,CDE6,,Jazz FM,CAD7,,Planet Rock,C7D7,,Mellow Magic,C5D5,,Absolute 80s,C8D8,,Absolute 90s,CAC2,,Magic Musicals,CAEA,,Magic Chilled,CEE6,,Absolute 20s,CDF1,,Kiss Bliss,CDF2,,Kiss Dance,CDF3,,Kiss Garage,CDF4,,Magic Movies,CDF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746361,01/11/2021,North and West Cumbria,DL104383,North and West Cumbria,C1C3,Whitehaven,WHITEHAVEN,218.64,11B,7,4,BBC Cumbria,C837,,CFM,C9B3,202,Absolute Country,CCE7,,Absolute C Rock,C7C9,,Magic Soul,C3D9,,Hits Radio Pride,CAEC,,Greatest Hits UK,C5F1,,Scala,CDE6,,Jazz FM,CAD7,,Planet Rock,C7D7,,Mellow Magic,C5D5,,Absolute 80s,C8D8,,Absolute 90s,CAC2,,Magic Musicals,CAEA,,Magic Chilled,CEE6,,Absolute 20s,CDF1,,Kiss Bliss,CDF2,,Kiss Dance,CDF3,,Kiss Garage,CDF4,,Magic Movies,CDF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746362,25/07/2022,North Birmingham small-scale,DS103936,North Birmingham,C1C9,North Birmingham,Birmingham - Barry Jackson Tower,202.928,9A,13,13,Asian Star Radio,C080,,ClubAsia,C7EA,,Big City Radio,C8D5,,Black Country,CB81,,45 Radio,CCE0,,Angel Radio,CDC2,,Delite Radio,CDD4,,Cosoro Radio,CDDD,,Life Radio UK,C4C0,,L Greek Radio,C092,,Hope FM,C1E7,,Radio Caroline,C6D6,,Gaydio,C897,,Like One,CED5,,Scratch Radio,C3C0,,Unity FM,C096,,Radio Sangam,C09C,,Radio Central,C0DB,,Rajo Radio,C6F3,,Switch Radio,CF8A,,Fun Kids PopHits,C1C4,,Tomorrowland OWR,C2C3,,Panjab Radio,CED8,,Nation Radio,C8D9,,Radio XL,CFC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746363,12/01/2023,North Birmingham small-scale,DS103936,North Birmingham,C1C9,North Birmingham,Birmingham - Cheshunt House,202.928,9A,13,4,Asian Star Radio,C080,,ClubAsia,C7EA,,Big City Radio,C8D5,,Black Country,CB81,,45 Radio,CCE0,,Angel Radio,CDC2,,Delite Radio,CDD4,,Cosoro Radio,CDDD,,Life Radio UK,C4C0,,L Greek Radio,C092,,Hope FM,C1E7,,Radio Caroline,C6D6,,Gaydio,C897,,Like One,CED5,,Scratch Radio,C3C0,,Unity FM,C096,,Radio Sangam,C09C,,Radio Central,C0DB,,Rajo Radio,C6F3,,Switch Radio,CF8A,,Fun Kids PopHits,C1C4,,Tomorrowland OWR,C2C3,,Panjab Radio,CED8,,Nation Radio,C8D9,,Radio XL,CFC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746364,22/12/2022,North Birmingham small-scale,DS103936,North Birmingham,C1C9,North Birmingham,Birmingham - Redway Court,202.928,9A,13,6,Asian Star Radio,C080,,ClubAsia,C7EA,,Big City Radio,C8D5,,Black Country,CB81,,45 Radio,CCE0,,Angel Radio,CDC2,,Delite Radio,CDD4,,Cosoro Radio,CDDD,,Life Radio UK,C4C0,,L Greek Radio,C092,,Hope FM,C1E7,,Radio Caroline,C6D6,,Gaydio,C897,,Like One,CED5,,Scratch Radio,C3C0,,Unity FM,C096,,Radio Sangam,C09C,,Radio Central,C0DB,,Rajo Radio,C6F3,,Switch Radio,CF8A,,Fun Kids PopHits,C1C4,,Tomorrowland OWR,C2C3,,Panjab Radio,CED8,,Nation Radio,C8D9,,Radio XL,CFC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746365,08/04/2022,North Birmingham small-scale,DS103936,North Birmingham,C1C9,North Birmingham,Birmingham - Topcliffe Tower,202.928,9A,13,15,Asian Star Radio,C080,,ClubAsia,C7EA,,Big City Radio,C8D5,,Black Country,CB81,,45 Radio,CCE0,,Angel Radio,CDC2,,Delite Radio,CDD4,,Cosoro Radio,CDDD,,Life Radio UK,C4C0,,L Greek Radio,C092,,Hope FM,C1E7,,Radio Caroline,C6D6,,Gaydio,C897,,Like One,CED5,,Scratch Radio,C3C0,,Unity FM,C096,,Radio Sangam,C09C,,Radio Central,C0DB,,Rajo Radio,C6F3,,Switch Radio,CF8A,,Fun Kids PopHits,C1C4,,Tomorrowland OWR,C2C3,,Panjab Radio,CED8,,Nation Radio,C8D9,,Radio XL,CFC0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746366,11/08/2016,North West Wales,DL000059,North West Wales,C1BF,Nebo S,Amlwch Nebo,215.072,10D,5,16,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746367,05/12/2014,North West Wales,DL000059,North West Wales,C1BF,North West Wales,Arfon,215.072,10D,5,2,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746368,05/12/2014,North West Wales,DL000059,North West Wales,C1BF,Conwy,CONWY,229.072,12D,5,13,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746369,30/08/2016,North West Wales,DL000059,North West Wales,C1BF,Rhyl,Gwaenysgor,229.072,12D,5,5,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746370,01/08/2016,North West Wales,DL000059,North West Wales,C1BF,Holyhead,Holyhead South Stack,215.072,10D,5,6,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746371,23/08/2016,North West Wales,DL000059,North West Wales,C1BF,Anglesey,LLANDDONA,215.072,10D,5,1,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746372,24/08/2016,North West Wales,DL000059,North West Wales,C1BF,Colwyn Bay,Penmaen Rhos,229.072,12D,5,0C,Capital,C573,196 1C4 1D3,Smooth,C9D0,1B7 1B8,Capital Cymru,C473,196 1C4 1D4,BBC Radio Wales,C838,,BBC Radio Cymru,C83B,,Dragon Radio,C4D7,,Nation Radio,C5DD,1AC 1D7,BBC R Cymru 2,CB3B,,Bayside Radio,CCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746373,27/11/2014,North Yorkshire,DL000053,North Yorkshire,C1B6,York,Acklam Wold,213.36,10C,2E,0D,BBC Radio York,CC37,,Capital Yorkshire,C370,196 1C5 1C9,Smooth UK,CACE,1B7 1B9,Hope FM,C1E9,1EF,Absolute Country,CCE7,1E6 1F7,Grt Hits N Yorks,C7D0,1E6 1F7,HITS RADIO N YKS,C6ED,1E6 1F7,This is The Coast,CDED,,YorkMix,C1EE,,YO1 Xtra,C9F0,,Your Harrogate,CEF2,,TBA,C7F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746374,01/09/2021,North Yorkshire,DL000053,North Yorkshire,C1B6,Teesside,Ashbourne House,213.36,10C,3B,4,BBC Radio York,CC37,,Capital Yorkshire,C370,196 1C5 1C9,Smooth UK,CACE,1B7 1B9,Hope FM,C1E9,1EF,Absolute Country,CCE7,1E6 1F7,Grt Hits N Yorks,C7D0,1E6 1F7,HITS RADIO N YKS,C6ED,1E6 1F7,This is The Coast,CDED,,YorkMix,C1EE,,YO1 Xtra,C9F0,,Your Harrogate,CEF2,,TBA,C7F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746375,01/03/2022,North Yorkshire,DL000053,North Yorkshire,C1B6,Teesside,Bilsdale - Station Tower,213.36,10C,2E,8,BBC Radio York,CC37,,Capital Yorkshire,C370,196 1C5 1C9,Smooth UK,CACE,1B7 1B9,Hope FM,C1E9,1EF,Absolute Country,CCE7,1E6 1F7,Grt Hits N Yorks,C7D0,1E6 1F7,HITS RADIO N YKS,C6ED,1E6 1F7,This is The Coast,CDED,,YorkMix,C1EE,,YO1 Xtra,C9F0,,Your Harrogate,CEF2,,TBA,C7F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746376,12/12/2014,North Yorkshire,DL000053,North Yorkshire,C1B6,Harrogate,Harrogate Hildebrand,213.36,10C,2E,6,BBC Radio York,CC37,,Capital Yorkshire,C370,196 1C5 1C9,Smooth UK,CACE,1B7 1B9,Hope FM,C1E9,1EF,Absolute Country,CCE7,1E6 1F7,Grt Hits N Yorks,C7D0,1E6 1F7,HITS RADIO N YKS,C6ED,1E6 1F7,This is The Coast,CDED,,YorkMix,C1EE,,YO1 Xtra,C9F0,,Your Harrogate,CEF2,,TBA,C7F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
